R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,I_0,R_0
44.482421875,0.781494140625,73.05,0.787353515625,45.66,0.611083984375,0.968994140625,0.0221923828125,8.86962890625E-05,1.77490234375E-05,0.1584228515625
31.982421875,0.218994140625,73.05,0.599853515625,45.66,0.548583984375,0.531494140625,0.0659423828125,1.99462890625E-05,6.14990234375E-05,0.2146728515625
131.982421875,0.718994140625,73.05,0.099853515625,45.66,0.048583984375,0.031494140625,0.0159423828125,6.99462890625E-05,1.14990234375E-05,0.6646728515625
181.982421875,0.468994140625,73.05,0.849853515625,45.66,0.798583984375,0.281494140625,0.0909423828125,4.49462890625E-05,3.64990234375E-05,0.4396728515625
81.982421875,0.968994140625,73.05,0.349853515625,45.66,0.298583984375,0.781494140625,0.0409423828125,9.49462890625E-05,8.64990234375E-05,0.8896728515625
56.982421875,0.343994140625,73.05,0.724853515625,45.66,0.423583984375,0.656494140625,0.0034423828125,7.4462890625E-06,4.89990234375E-05,0.3271728515625
156.982421875,0.843994140625,73.05,0.224853515625,45.66,0.923583984375,0.156494140625,0.0534423828125,5.74462890625E-05,9.89990234375E-05,0.7771728515625
106.982421875,0.093994140625,73.05,0.974853515625,45.66,0.173583984375,0.406494140625,0.0284423828125,3.24462890625E-05,7.39990234375E-05,0.1021728515625
6.982421875,0.593994140625,73.05,0.474853515625,45.66,0.673583984375,0.906494140625,0.0784423828125,8.24462890625E-05,2.39990234375E-05,0.5521728515625
10.107421875,0.328369140625,73.05,0.834228515625,45.66,0.251708984375,0.328369140625,0.0175048828125,3.71337890625E-05,9.11865234375E-05,0.7349853515625
110.107421875,0.828369140625,73.05,0.334228515625,45.66,0.751708984375,0.828369140625,0.0675048828125,8.71337890625E-05,4.11865234375E-05,0.2849853515625
160.107421875,0.078369140625,73.05,0.584228515625,45.66,0.001708984375,0.578369140625,0.0425048828125,1.21337890625E-05,1.61865234375E-05,0.5099853515625
60.107421875,0.578369140625,73.05,0.084228515625,45.66,0.501708984375,0.078369140625,0.0925048828125,6.21337890625E-05,6.61865234375E-05,0.0599853515625
85.107421875,0.203369140625,73.05,0.959228515625,45.66,0.626708984375,0.453369140625,0.0550048828125,4.96337890625E-05,3.6865234375E-06,0.6224853515625
185.107421875,0.703369140625,73.05,0.459228515625,45.66,0.126708984375,0.953369140625,0.0050048828125,9.96337890625E-05,5.36865234375E-05,0.1724853515625
135.107421875,0.453369140625,73.05,0.709228515625,45.66,0.876708984375,0.703369140625,0.0800048828125,2.46337890625E-05,7.86865234375E-05,0.8474853515625
35.107421875,0.953369140625,73.05,0.209228515625,45.66,0.376708984375,0.203369140625,0.0300048828125,7.46337890625E-05,2.86865234375E-05,0.3974853515625
47.607421875,0.015869140625,73.05,0.396728515625,45.66,0.439208984375,0.265869140625,0.0862548828125,4.33837890625E-05,9.74365234375E-05,0.3412353515625
147.607421875,0.515869140625,73.05,0.896728515625,45.66,0.939208984375,0.765869140625,0.0362548828125,9.33837890625E-05,4.74365234375E-05,0.7912353515625
197.607421875,0.265869140625,73.05,0.146728515625,45.66,0.189208984375,0.515869140625,0.0612548828125,1.83837890625E-05,2.24365234375E-05,0.1162353515625
97.607421875,0.765869140625,73.05,0.646728515625,45.66,0.689208984375,0.015869140625,0.0112548828125,6.83837890625E-05,7.24365234375E-05,0.5662353515625
72.607421875,0.390869140625,73.05,0.271728515625,45.66,0.564208984375,0.390869140625,0.0487548828125,3.08837890625E-05,9.9365234375E-06,0.0037353515625
172.607421875,0.890869140625,73.05,0.771728515625,45.66,0.064208984375,0.890869140625,0.0987548828125,8.08837890625E-05,5.99365234375E-05,0.4537353515625
122.607421875,0.140869140625,73.05,0.021728515625,45.66,0.814208984375,0.640869140625,0.0237548828125,5.8837890625E-06,8.49365234375E-05,0.2287353515625
22.607421875,0.640869140625,73.05,0.521728515625,45.66,0.314208984375,0.140869140625,0.0737548828125,5.58837890625E-05,3.49365234375E-05,0.6787353515625
16.357421875,0.172119140625,73.05,0.740478515625,45.66,0.095458984375,0.859619140625,0.0956298828125,5.90087890625E-05,5.05615234375E-05,0.6506103515625
116.357421875,0.672119140625,73.05,0.240478515625,45.66,0.595458984375,0.359619140625,0.0456298828125,9.0087890625E-06,5.62E-07,0.2006103515625
166.357421875,0.422119140625,73.05,0.990478515625,45.66,0.345458984375,0.109619140625,0.0706298828125,8.40087890625E-05,2.55615234375E-05,0.8756103515625
66.357421875,0.922119140625,73.05,0.490478515625,45.66,0.845458984375,0.609619140625,0.0206298828125,3.40087890625E-05,7.55615234375E-05,0.4256103515625
91.357421875,0.297119140625,73.05,0.615478515625,45.66,0.970458984375,0.984619140625,0.0331298828125,7.15087890625E-05,3.80615234375E-05,0.7631103515625
191.357421875,0.797119140625,73.05,0.115478515625,45.66,0.470458984375,0.484619140625,0.0831298828125,2.15087890625E-05,8.80615234375E-05,0.3131103515625
141.357421875,0.047119140625,73.05,0.865478515625,45.66,0.720458984375,0.234619140625,0.0081298828125,9.65087890625E-05,6.30615234375E-05,0.5381103515625
41.357421875,0.547119140625,73.05,0.365478515625,45.66,0.220458984375,0.734619140625,0.0581298828125,4.65087890625E-05,1.30615234375E-05,0.0881103515625
28.857421875,0.484619140625,73.05,0.052978515625,45.66,0.157958984375,0.797119140625,0.0018798828125,6.52587890625E-05,5.68115234375E-05,0.0318603515625
128.857421875,0.984619140625,73.05,0.552978515625,45.66,0.657958984375,0.297119140625,0.0518798828125,1.52587890625E-05,6.8115234375E-06,0.4818603515625
178.857421875,0.234619140625,73.05,0.302978515625,45.66,0.407958984375,0.047119140625,0.0268798828125,9.02587890625E-05,3.18115234375E-05,0.2568603515625
78.857421875,0.734619140625,73.05,0.802978515625,45.66,0.907958984375,0.547119140625,0.0768798828125,4.02587890625E-05,8.18115234375E-05,0.7068603515625
53.857421875,0.109619140625,73.05,0.177978515625,45.66,0.782958984375,0.922119140625,0.0643798828125,5.27587890625E-05,4.43115234375E-05,0.3693603515625
153.857421875,0.609619140625,73.05,0.677978515625,45.66,0.282958984375,0.422119140625,0.0143798828125,2.7587890625E-06,9.43115234375E-05,0.8193603515625
103.857421875,0.359619140625,73.05,0.427978515625,45.66,0.532958984375,0.172119140625,0.0893798828125,7.77587890625E-05,6.93115234375E-05,0.1443603515625
3.857421875,0.859619140625,73.05,0.927978515625,45.66,0.032958984375,0.672119140625,0.0393798828125,2.77587890625E-05,1.93115234375E-05,0.5943603515625
5.419921875,0.461181640625,73.05,0.560791015625,45.66,0.228271484375,0.461181640625,0.0198486328125,9.57275390625E-05,7.32177734375E-05,0.2638916015625
105.419921875,0.961181640625,73.05,0.060791015625,45.66,0.728271484375,0.961181640625,0.0698486328125,4.57275390625E-05,2.32177734375E-05,0.7138916015625
155.419921875,0.211181640625,73.05,0.810791015625,45.66,0.478271484375,0.711181640625,0.0448486328125,7.07275390625E-05,4.82177734375E-05,0.0388916015625
